FIRE_LABEL,FIRE_NUMBER,STATION_CODE,weather_station_distance_km,FIRE_SIZE_HECTARES,IGNITION_DATE,avg_tmp_igd,avg_tmp_7d,avg_hmd_igd,avg_hmd_7d,avg_wind_igd,avg_wind_7d,precp_igd,total_precp_7d,total_precp_30d,MUNICIPALITY,POPULATION,municipality_distance_km
2021-G71693,G71693,127,54.06656519147275,10.5,2021-07-09,18.366666666666667,16.672619047619047,56.29166666666666,62.34523809523809,7.966666666666666,6.519047619047619,0.0,2.8,10.999999999999996,Tumbler Ridge,2422,11.105406799354736
2021-G12564,G12564,189,27.65522947392219,2.3,2021-08-12,20.120833333333334,17.08095238095238,51.16666666666666,57.125,4.15,7.086904761904763,0.0,0.4,44.599999999999994,Vanderhoof,4575,60.33719517490106
2021-G11185,G11185,153,11.502823264146151,1.7,2021-06-30,25.2625,22.971169772256726,56.41666666666666,54.23007246376812,7.225,6.242857142857143,0.0,0.0,33.00000000000001,Mackenzie,3868,49.15236873447196
2021-N52080,N52080,388,26.61604560250016,1.5,2021-07-20,21.80555555555556,20.60654761904762,31.83333333333333,37.5,5.4944444444444445,3.836309523809524,0.0,0.0,43.8,Nakusp,1709,38.99391277508127
2021-N12891,N12891,788,6.338158669307935,24.8,2021-10-14,-0.3541666666666667,0.030952380952380842,72.875,67.80357142857143,9.558333333333334,10.507738095238095,0.6,2.2,12.2,Elkford,2804,0.0
2021-R10362,R10362,181,11.10937315535793,0.4,2021-04-21,7.175,7.837499999999999,49.375,46.6845238095238,14.470833333333331,7.104761904761905,0.0,0.0,2.9999999999999996,Burns Lake,1950,5.556252661002296
2021-C11552,C11552,255,32.31097036477297,28.0,2021-07-05,18.72083333333333,22.598809523809525,61.125,59.589285714285715,6.125,5.463690476190477,0.0,0.0,34.6,Wells,233,16.236493377465166
2021-V52938,V52938,1218,11.334458119837278,2.5,2022-03-09,3.1750000000000003,5.949404761904762,34.083333333333336,77.89285714285714,5.158333333333333,4.016071428571427,0.0,14.800000000000015,64.60000000000001,Powell River,13990,5.955254271348761
2022-C50002,C50002,209,20.96369804805218,10.8,2022-04-02,4.670833333333333,4.08181818181818,48.875,65.81601731601732,7.3,5.469264069264069,1.2,9.000000000000004,14.0,Williams Lake,11381,65.11234509481507
2022-K60004,K60004,1399,9.249542799571566,28.5,2022-04-02,6.654166666666666,7.307142857142857,50.625,61.089285714285715,25.125,14.21547619047619,0.0,1.4,7.200000000000003,Merritt,7522,4.468259942649336
2022-C20012,C20012,225,16.812652148805796,1.6,2022-04-07,9.904166666666669,3.510714285714286,32.583333333333336,55.5,12.8125,7.4363095238095225,0.0,1.2,14.2,Williams Lake,11381,3.981378708316704
2022-C50024,C50024,209,20.84826271151183,2.7,2022-04-09,0.3083333333333333,4.966071428571427,47.583333333333336,46.52380952380952,9.45,9.670238095238094,0.0,1.2000000000000017,14.799999999999999,Williams Lake,11381,67.57806566255985
2022-C50044,C50044,209,28.303983060085173,1.1,2022-04-13,-3.2416666666666667,2.105952380952379,35.708333333333336,42.57142857142856,9.041666666666666,9.267261904761904,0.0,0.0,12.399999999999999,Williams Lake,11381,101.31056565379134
2022-K20051,K20051,1082,20.430923143709453,6.8,2022-04-13,-6.383333333333333,-1.6750000000000007,50.333333333333336,57.244047619047606,6.8125,8.060714285714285,0.0,12.000000000000002,37.400000000000006,Barriere,1820,12.137832828590769
2022-C50057,C50057,209,11.240774191048525,6.3,2022-04-15,-1.5458333333333334,-0.31071428571428766,40.0,40.482142857142854,4.716666666666667,9.599404761904761,0.0,0.0,12.399999999999999,Williams Lake,11381,67.59811035202232
2022-C20073,C20073,210,0.6901593979829032,3.3,2022-04-18,3.970833333333333,-1.3422619047619055,50.54166666666666,39.625,23.191666666666663,11.558333333333334,0.0,0.0,10.000000000000004,Williams Lake,11381,28.94719888376182
2022-C50071,C50071,209,47.385239173791454,0.5,2022-04-17,2.5708333333333333,-1.5529761904761923,40.25,39.589285714285715,5.333333333333333,7.3690476190476195,0.0,0.0,12.399999999999999,Williams Lake,11381,120.20853311257716
2022-K20084,K20084,1024,22.78630771705013,6.0,2022-04-20,-0.2749999999999999,-3.082142857142855,61.583333333333336,62.47619047619048,8.958333333333334,7.660714285714286,0.2,5.599999999999998,33.0,Logan Lake,2183,0.0
2022-C20110,C20110,210,8.030646731193565,6.6,2022-04-24,8.775,4.668167701863354,42.125,54.003623188405804,16.170833333333334,12.36511387163561,0.0,0.8000000000000071,9.800000000000004,Williams Lake,11381,33.815400897564245
2022-C20104,C20104,210,4.322423568175331,23.0,2022-04-23,7.8875,3.4907867494824005,46.833333333333336,54.11076604554865,10.854166666666666,12.10201863354037,0.0,0.8000000000000071,10.000000000000005,Williams Lake,11381,25.21347468933689
2022-C50056,C50056,209,10.493783303694803,7.0,2022-04-14,-2.145833333333333,1.4535714285714267,36.583333333333336,40.99404761904761,7.595833333333334,9.696428571428571,0.0,0.0,12.399999999999999,Williams Lake,11381,81.88170664074899
2022-K20147,K20147,239,8.358278337982075,3.5,2022-05-01,10.075,8.542857142857143,56.79166666666666,53.32142857142856,3.8666666666666663,5.732142857142857,0.0,0.4000000000000018,8.600000000000005,Clearwater,2402,0.5510423924559631
2022-K60151,K60151,1399,9.67388417286628,21.4,2022-05-03,11.4125,8.225000000000001,54.0,55.30357142857142,28.05,12.292857142857144,0.0,1.8,23.000000000000004,Merritt,7522,4.624492833626478
2022-K60175,K60175,1399,8.886190659437988,2.9,2022-05-11,8.566666666666666,8.067261904761905,47.875,60.80357142857143,14.825,19.23095238095238,0.0,4.0,7.600000000000003,Merritt,7522,3.687538429121799
2022-G80182,G80182,132,54.85233429501324,3.9,2022-05-13,8.8125,5.21845238095238,54.083333333333336,68.19047619047619,11.054166666666667,9.504761904761907,0.0,17.200000000000003,50.2,Fort St John,22377,20.135022454566705
2022-C50189,C50189,216,8.007746455703693,92.2,2022-05-16,6.2125,4.096593757120073,45.958333333333336,47.786625655046706,12.404166666666669,8.660964912280702,0.0,0.0,4.4,Williams Lake,11381,139.94022842907356
2022-G80210,G80210,129,30.98638274701724,10.5,2022-05-22,8.75,5.082919254658387,45.625,54.37707039337473,7.820833333333333,8.978493788819875,0.0,5.600000000000008,24.4,Hudson's Hope,1027,102.31501454004044
2022-G70212,G70212,437,39.52778350197136,1.7,2022-05-22,12.870833333333332,6.1489130434782595,23.70833333333333,53.475414078674945,14.920833333333334,9.297877846790891,0.0,9.800000000000008,71.60000000000001,Dawson Creek,13014,20.886173755044304
2022-G70213,G70213,132,16.185396271190122,102.6,2022-05-23,12.6625,8.95067287784679,39.5,47.31288819875777,12.266666666666666,9.829994824016564,0.0,6.800000000000003,45.6,Hudson's Hope,1027,0.0
2022-R10204,R10204,161,13.729120089504496,2.3,2022-05-21,8.320833333333333,5.333359213250517,55.5,69.85300207039337,6.791666666666667,8.724974120082814,0.2,10.399999999999995,57.0,Burns Lake,1950,29.465368101625483
2022-R10111,R10111,161,17.483290905816798,4.8,2022-04-24,6.4375,1.883333333333333,67.45833333333333,65.57738095238095,8.379166666666666,8.9625,1.0,5.599999999999996,19.6,Burns Lake,1950,47.18743347321851
2022-C50155,C50155,209,12.754259602635818,6.5,2022-05-05,7.587499999999999,7.704166666666665,68.20833333333333,52.357142857142854,5.8875,5.97440476190476,0.0,1.0000000000000018,1.8,Williams Lake,11381,66.31775757957776
2022-G80265,G80265,129,36.62601557505969,552.1,2022-06-03,12.645833333333334,9.266071428571431,50.41666666666666,63.80357142857143,6.779166666666666,7.767261904761905,0.0,5.600000000000007,32.6,Hudson's Hope,1027,138.6766309351066
2022-G70293,G70293,437,13.706496461607395,1.2,2022-06-11,12.152173913043478,13.196118012422358,53.17391304347826,60.40527950310559,13.904347826086957,10.356418219461698,0.0,4.800000000000007,55.4,Tumbler Ridge,2422,32.111526165450194
2022-G30304,G30304,200,10.590310048961287,2.3,2022-06-14,11.75,11.050595238095237,67.375,68.0212215320911,5.745833333333334,6.585093167701863,0.6,4.199999999999996,45.6,Valemount,1041,8.17759607983761
2022-G10307,G10307,190,30.98940790747124,2.1,2022-06-13,9.929166666666667,11.340685582533409,65.41666666666667,68.18273574251836,5.4,5.843061829474874,0.2,30.4,89.0,Prince George,80196,20.307736491719474
2022-G90317,G90317,118,18.734568162072275,2.0,2022-06-20,17.216666666666665,14.654063146997931,62.16666666666666,62.27303312629399,8.895833333333334,7.604011387163561,6.6,8.0,27.600000000000005,Fort St John,22377,333.1031029193105
2022-G90319,G90319,118,15.486505899939338,4.8,2022-06-20,17.216666666666665,14.654063146997931,62.16666666666666,62.27303312629399,8.895833333333334,7.604011387163561,6.6,8.0,27.600000000000005,Fort St John,22377,335.67715249344315
2022-G60369,G60369,156,60.06385538388915,1.6,2022-06-28,16.662499999999998,14.286387163561075,64.83333333333333,59.232142857142854,6.816666666666666,7.92057453416149,0.0,1.8000000000000065,57.2,New Hazelton,607,182.4252545865643
2022-G60375,G60375,156,60.95737018512608,1.7,2022-06-28,16.662499999999998,14.286387163561075,64.83333333333333,59.232142857142854,6.816666666666666,7.92057453416149,0.0,1.8000000000000065,57.2,New Hazelton,607,183.34800384209387
2022-G60391,G60391,145,25.63527757245684,28.2,2022-06-30,16.849999999999998,16.202380952380953,62.5,59.6845238095238,3.7375,5.667261904761905,0.0,8.399999999999999,36.0,Hudson's Hope,1027,191.0014093683324
2022-G60465,G60465,154,33.8546049118475,2.0,2022-06-30,14.704166666666666,14.351190476190476,76.41666666666667,64.19047619047619,7.254166666666666,7.420833333333333,0.0,7.599999999999985,57.4,Mackenzie,3868,39.83322912021072
2022-R90455,R90455,110,72.44432884590172,8.9,2022-07-01,20.229166666666668,19.670833333333338,57.458333333333336,52.232142857142854,6.758333333333333,8.907738095238095,0.0,0.0,17.0,Stewart,491,209.85028202914472
2022-G80463,G80463,117,74.63728027808786,2.4,2022-07-02,16.8,16.99345238095238,55.958333333333336,64.88690476190476,3.8666666666666663,5.526190476190476,0.0,6.600000000000003,75.4,Fort St John,22377,220.3854131301153
2022-G90480,G90480,599,28.629897964272047,3.9,2022-07-04,19.85,19.03276397515528,56.208333333333336,60.476190476190474,4.15,3.4320652173913047,0.0,0.2,63.800000000000004,Hudson's Hope,1027,292.48678103866223
2022-G90381,G90381,440,20.83031646407064,58.7,2022-06-27,17.525000000000002,14.25952380952381,61.375,69.93452380952381,4.275,5.005357142857142,0.0,10.0,29.199999999999996,Stewart,491,414.9252267344137
2022-G90509,G90509,118,37.28697745145873,2.5,2022-07-06,20.320833333333333,18.05892857142857,51.958333333333336,53.15476190476191,10.416666666666666,7.0857142857142845,0.0,0.0,53.80000000000001,Fort St John,22377,334.394637439106
2022-G90517,G90517,118,86.49249665257318,20.5,2022-07-07,20.491666666666667,18.23988095238095,53.958333333333336,53.05357142857143,11.225,7.734523809523809,0.0,0.0,53.400000000000006,Fort St John,22377,390.5522403411253
2022-R90449,R90449,445,83.69813822663879,63.4,2022-07-01,17.733333333333334,18.336309523809522,65.125,55.66666666666667,3.6,4.022619047619048,0.2,5.599999999999992,34.2,Stewart,491,363.0845541761036
2022-R90512,R90512,108,66.77085638255957,16.6,2022-07-02,18.70833333333333,18.070833333333333,48.708333333333336,51.357142857142854,7.6875,7.746428571428569,0.0,0.5999999999999965,48.6,Stewart,491,303.84527156922843
2022-R90518,R90518,1270,19.40874570356139,8.8,2022-07-07,16.245833333333334,18.185119047619047,69.08333333333333,54.38690476190476,4.954166666666667,6.170238095238095,0.0,0.4,45.0,Stewart,491,387.42025812928296
2022-G90598,G90598,118,43.25556859101307,1.4,2022-07-16,18.229166666666668,16.29404761904762,65.0,63.33333333333333,7.883333333333333,10.930952380952379,0.2,17.2,59.00000000000001,Fort St John,22377,340.9451052640096
2022-R90474,R90474,445,121.8234094605036,1101.1,2022-07-01,17.733333333333334,18.336309523809522,65.125,55.66666666666667,3.6,4.022619047619048,0.2,5.599999999999992,34.2,Stewart,491,352.54235282232975
2022-G90477,G90477,599,54.45165976375432,37.0,2022-07-04,19.85,19.03276397515528,56.208333333333336,60.476190476190474,4.15,3.4320652173913047,0.0,0.2,63.800000000000004,Hudson's Hope,1027,247.26146567634865
2022-G51350,G51350,171,38.44390308797762,12.2,2022-08-12,19.52173913043478,17.29702380952381,56.391304347826086,52.44642857142857,4.495652173913044,5.44047619047619,0.0,6.599999999999996,21.4,Granisle,325,59.76992577156303
2022-G90597,G90597,118,44.67038962178979,6.2,2022-07-16,18.229166666666668,16.29404761904762,65.0,63.33333333333333,7.883333333333333,10.930952380952379,0.2,17.2,59.00000000000001,Fort St John,22377,335.3138144002119
2022-N51245,N51245,396,12.49778633768043,2.0,2022-08-11,21.0125,18.042261904761904,49.29166666666666,44.86904761904761,7.945833333333333,8.586904761904762,0.0,0.5999999999999929,1.2000000000000002,Slocan,364,51.94537144286058
2022-G90594,G90594,118,36.51299111504903,5.6,2022-07-16,18.229166666666668,16.29404761904762,65.0,63.33333333333333,7.883333333333333,10.930952380952379,0.2,17.2,59.00000000000001,Fort St John,22377,319.28762294788186
2022-G60665,G60665,141,46.356823566324536,1.0,2022-06-15,12.1625,10.174999999999999,59.16666666666666,62.18452380952381,4.279166666666667,4.608928571428572,0.0,11.0,80.6,Mackenzie,3868,60.97631886107965
2022-G90692,G90692,118,44.596247510616415,1.9,2022-07-16,18.229166666666668,16.29404761904762,65.0,63.33333333333333,7.883333333333333,10.930952380952379,0.2,17.2,59.00000000000001,Fort St John,22377,305.8467068570294
2022-K20675,K20675,266,24.910430694226907,0.1,2022-07-17,16.645833333333332,16.784276773950687,64.04166666666667,64.17520703933748,5.466666666666666,5.135937794089968,0.0,11.000000000000007,99.6,Clearwater,2402,49.43610931209001
2022-G60770,G60770,152,50.21567837985957,6.0,2022-07-26,19.3875,13.860429606625258,56.75,60.8393966282165,2.6958333333333333,1.5849452824608103,0.0,4.199999999999994,31.599999999999998,Hudson's Hope,1027,254.32436313232648
2022-R40809,R40809,429,20.96435548727856,7.9,2022-07-28,25.175,21.452380952380953,54.16666666666666,62.875,4.808333333333334,6.751785714285715,0.0,1.1999999999999926,69.2,Terrace,12261,36.94448638013016
2022-G10813,G10813,153,4.667220313451908,14.8,2022-07-28,22.48333333333333,18.355357142857144,54.833333333333336,62.625,8.283333333333333,7.517261904761905,0.0,0.0,56.2,Mackenzie,3868,55.35226488312771
2022-K20824,K20824,253,11.37873680632304,0.2,2022-07-29,20.04583333333333,19.01736542443064,65.91666666666667,51.19901656314699,4.854166666666667,6.302510351966873,3.8,0.0,36.199999999999996,Sun Peaks,1225,5.059578345548417
2022-K20853,K20853,253,28.03807114360548,0.0,2022-07-29,20.04583333333333,19.01736542443064,65.91666666666667,51.19901656314699,4.854166666666667,6.302510351966873,3.8,0.0,36.199999999999996,Kamloops,100630,9.856237749166729
2022-K20818,K20818,311,14.608779672294927,16.7,2022-07-29,27.391666666666666,23.66845238095238,28.916666666666668,37.29761904761905,10.516666666666667,7.758928571428571,0.0,0.0,33.6,Ashcroft,1634,0.0
2022-G10918,G10918,153,20.9647021707518,0.4,2022-07-31,20.629166666666663,20.472023809523808,69.5,62.05357142857143,6.379166666666666,7.092261904761905,0.0,0.0,38.20000000000001,Mackenzie,3868,41.50946287701902
2022-K20984,K20984,239,11.009744131195363,0.1,2022-08-01,21.829166666666666,24.710119047619052,68.41666666666667,58.666666666666664,5.379166666666666,4.292261904761905,0.0,0.8000000000000036,47.800000000000004,Clearwater,2402,2.7802208257599106
2022-K20902,K20902,1176,12.58843369981363,1.1,2022-07-29,24.0125,23.532738095238095,55.708333333333336,43.49404761904761,6.954166666666667,5.619642857142858,7.2,0.0,34.6,Chase,2447,31.142994715943725
2022-K20817,K20817,311,15.168162569641616,3.7,2022-07-29,27.391666666666666,23.66845238095238,28.916666666666668,37.29761904761905,10.516666666666667,7.758928571428571,0.0,0.0,33.6,Ashcroft,1634,0.2126459727786329
2022-V11036,V11036,72,28.748822317515263,5.5,2022-08-02,18.758333333333333,24.95952380952381,79.41666666666667,70.38095238095238,1.6375,1.5946428571428568,0.0,0.0,35.2,Mission,42836,10.378743661445434
2022-C41031,C41031,236,17.189525892094046,2.4,2022-08-02,18.416666666666668,23.04702380952381,38.833333333333336,43.51785714285713,4.354166666666667,5.413095238095238,0.0,0.0,16.0,100 Mile House,1998,35.301630976721746
2022-K20872,K20872,322,15.43937710529333,267.7,2022-07-29,27.78333333333333,26.06928053830228,44.25,35.44953416149068,10.379166666666666,9.9449016563147,2.0,0.0,27.4,Kamloops,100630,8.363914118351156
2022-K70580,K70580,1055,4.100592339022918,3745.7,2022-07-14,23.229166666666668,22.074404761904763,36.833333333333336,43.33928571428571,11.7625,10.349999999999998,0.0,0.0,27.999999999999996,Lytton,222,1.0417605982508278
2022-C40996,C40996,235,22.694495563086324,3.4,2022-08-01,20.966666666666665,22.15535714285715,47.375,50.160714285714285,8.091666666666667,6.707738095238095,0.0,0.0,22.4,Clinton,687,13.04830042448937
2022-R90484,R90484,111,66.84840322904036,5.9,2022-07-02,18.141666666666666,18.607142857142858,57.16666666666666,50.41666666666667,6.483333333333333,7.3863095238095235,0.0,0.0,66.6,Stewart,491,351.0253676127446
2022-C40845,C40845,235,23.41012612756705,42.9,2022-07-29,24.3625,20.126785714285717,45.5,50.666666666666664,6.483333333333333,7.5041666666666655,0.0,0.0,30.599999999999998,Clinton,687,10.933897231692471
2022-K21132,K21132,1176,8.466440270390343,2.1,2022-07-29,24.0125,23.532738095238095,55.708333333333336,43.49404761904761,6.954166666666667,5.619642857142858,7.2,0.0,34.6,Clearwater,2402,30.337260238984864
2022-K41024,K41024,352,10.400905426159122,6.0,2022-08-02,17.670833333333334,21.14345238095238,53.91666666666666,50.97619047619048,5.758333333333333,4.827976190476191,0.0,1.0,60.0,Revelstoke,8590,32.83452799579684
2022-G90393,G90393,444,40.32508609995645,16.2,2022-06-26,17.587500000000002,14.500776397515526,65.04166666666667,65.97593167701864,5.191666666666666,5.150672877846789,0.4,19.200000000000003,22.6,Stewart,491,363.0479582608498
2022-K21305,K21305,322,19.213619748847183,0.0,2022-08-12,21.758333333333336,22.08690476190476,57.66666666666666,44.58333333333333,8.225,9.27797619047619,0.2,1.4,13.6,Kamloops,100630,9.749441950769782
2022-K21327,K21327,326,4.212405978533014,0.0,2022-08-12,17.925,16.963690476190475,55.66666666666666,52.976190476190474,8.058333333333334,8.39345238095238,1.2,4.200000000000011,8.999999999999996,Logan Lake,2183,11.682128860693028
2022-G90313,G90313,444,29.22439057502483,1608.5,2022-06-16,13.725,12.78452380952381,57.29166666666666,56.422619047619044,6.170833333333333,5.547023809523809,0.0,2.200000000000002,4.000000000000002,Stewart,491,294.3088368942331
2022-G81430,G81430,129,23.884223456985243,1.6,2022-08-13,17.058333333333334,15.117261904761907,69.04166666666667,64.66071428571429,4.15,6.482738095238095,0.0,1.0000000000000142,71.0,Hudson's Hope,1027,125.19475575057145
2022-V11286,V11286,1330,25.65739288164784,4.2,2022-08-12,17.55,16.929166666666667,66.5,53.273809523809526,5.758333333333333,6.001190476190476,16.8,14.400000000000015,22.399999999999984,Hope,6796,23.38991009841967
2022-K21435,K21435,253,25.635833644707,0.0,2022-08-14,12.558333333333332,16.942520703933745,70.625,63.31366459627329,4.170833333333333,4.831651138716356,0.0,17.799999999999994,35.800000000000004,Kamloops,100630,3.2988155503406604
2022-N51415,N51415,406,3.361548565710835,9.9,2022-08-04,13.641666666666666,24.683928571428567,70.20833333333333,32.31547619047619,11.9625,8.758928571428571,3.6,0.5999999999999929,9.400000000000007,Slocan,364,4.149959613111927
2022-C41471,C41471,236,3.3147917717325663,20.1,2022-08-15,18.791666666666668,19.689285714285713,51.41666666666666,47.23809523809524,3.829166666666667,6.3309523809523816,0.0,0.0,17.200000000000003,Clinton,687,23.46395426435064
2022-C50014,C50014,209,8.135369397340424,7.5,2022-04-07,10.204166666666667,3.4059523809523786,40.16666666666666,50.351190476190474,8.275,8.142857142857142,0.0,1.2000000000000017,14.799999999999999,Williams Lake,11381,67.5660231639564
2022-K21473,K21473,1176,11.099671905788547,1.3,2022-08-14,17.966666666666665,21.558333333333334,56.083333333333336,52.11904761904763,5.333333333333333,5.016071428571429,0.0,0.39999999999999647,42.6,Clearwater,2402,34.22671989380158
2022-K21514,K21514,305,25.021378341318616,9.4,2022-08-17,23.375,20.898809523809522,41.16666666666666,47.964285714285715,5.504166666666666,6.403571428571429,0.0,1.3999999999999928,11.600000000000001,Kamloops,100630,12.509016995118722
2022-V11596,V11596,316,17.47082503722294,5.1,2022-08-12,21.9625,20.005357142857143,49.333333333333336,60.63690476190476,4.516666666666667,3.4910714285714284,0.0,0.6000000000000177,25.400000000000002,Lytton,222,36.018223979723366
2022-C41547,C41547,236,20.41728627083453,34.7,2022-08-19,20.266666666666666,19.23690476190476,53.29166666666666,49.666666666666664,4.5375000000000005,4.697619047619048,0.0,0.0,15.000000000000004,100 Mile House,1998,39.31440404989991
2022-R41516,R41516,433,8.338327364643085,1.0,2022-08-14,16.620833333333334,18.946428571428573,71.41666666666667,58.625,4.5,9.194047619047621,0.2,1.7999999999999967,18.800000000000008,Hazelton,301,71.06653250247905
2022-N51505,N51505,1203,14.155101878679124,9.0,2022-08-16,19.925,18.44940476190476,33.791666666666664,46.970238095238095,5.954166666666667,5.440476190476191,0.0,14.400000000000007,18.59999999999999,Salmo,1189,15.368749324035198
2022-K41386,K41386,352,11.634835177976314,14.8,2022-08-13,16.095833333333335,17.901190476190475,65.16666666666667,59.083333333333336,5.8875,4.342261904761904,0.8,0.2,12.2,Revelstoke,8590,29.833110973830777
2022-K41540,K41540,344,17.852904186671967,17.9,2022-08-17,24.725,22.592261904761905,47.625,56.476190476190474,3.8041666666666663,3.8541666666666665,0.0,0.0,45.6,Revelstoke,8590,39.61883248898834
2022-N51651,N51651,396,12.042801485104915,1.6,2022-08-19,22.633333333333336,20.449404761904763,38.875,42.54166666666667,9.320833333333333,7.141666666666666,0.0,2.3999999999999932,3.0000000000000004,Castlegar,8595,50.24332051939968
2022-N11772,N11772,1389,11.480139896590869,2.6,2022-08-22,19.15833333333333,18.43095238095238,64.83333333333333,60.06547619047619,7.158333333333334,6.4434523809523805,4.8,0.4,5.4,Elkford,2804,3.901667615050978
2022-G90515,G90515,444,19.14023418364533,35.6,2022-07-02,18.879166666666663,18.563871635610763,53.833333333333336,55.77950310559006,5.333333333333333,5.675077639751551,0.0,0.6000000000000019,22.2,Stewart,491,320.18843179180885
2022-G41730,G41730,170,29.66225236851964,1.8,2022-08-20,20.429166666666667,16.26156832298137,47.583333333333336,70.43607660455487,6.883333333333333,6.6851190476190485,0.6,15.000000000000007,25.000000000000004,Fraser Lake,969,51.05361808468875
2022-G90789,G90789,440,34.33711723216221,944.8,2022-07-08,14.333333333333334,18.175,85.79166666666667,60.57142857142857,4.754166666666666,5.298214285714286,0.0,10.799999999999999,35.6,Stewart,491,439.98789144053313
2022-N41726,N41726,905,25.25175090660542,1.4,2022-08-19,20.4,20.282738095238095,72.25,63.914855072463766,5.595833333333334,4.483825051759834,0.0,0.0,47.0,Revelstoke,8590,26.59873169835413
2022-V11508,V11508,1339,5.665286604180294,27.6,2022-08-16,24.766666666666666,22.45,45.875,55.16071428571428,5.908333333333334,6.071428571428571,0.0,3.600000000000018,22.400000000000002,Lytton,222,22.732031284477877
2022-G71939,G71939,127,11.59319633175553,1.8,2022-08-24,17.8625,17.71633022774327,68.79166666666667,68.75,5.679166666666667,5.016666666666667,0.2,0.0,29.399999999999995,Tumbler Ridge,2422,5.855627572855853
2022-R21934,R21934,179,41.87623692197111,331.5,2022-08-22,19.579166666666666,18.304166666666667,67.625,66.05357142857143,6.5375000000000005,5.505952380952381,0.4,7.0,22.6,Houston,3140,89.51237702595361
2022-G61701,G61701,148,29.887649227212684,713.3,2022-07-30,19.091666666666665,19.817261904761903,65.16666666666667,49.45238095238095,4.704166666666667,7.752380952380952,0.6,0.5999999999999938,19.999999999999993,Granisle,325,121.0147124058632
2022-K21255,K21255,266,13.160633702942391,9.9,2022-08-01,19.529166666666665,23.607142857142858,64.08333333333333,45.654761904761905,4.708333333333333,5.252380952380952,0.0,0.0,61.6,Valemount,1041,70.74740583949402
2022-K22197,K22197,253,16.617678099199047,1.1,2022-08-26,15.929166666666667,17.529761904761905,71.04166666666667,61.095238095238095,5.333333333333333,4.552380952380952,0.0,0.9999999999999929,32.800000000000004,Chase,2447,12.36217505466867
2022-G61964,G61964,145,19.62565231600218,5.4,2022-08-25,18.9,18.41488095238095,60.708333333333336,57.267857142857146,4.245833333333334,5.610119047619047,0.0,0.0,32.4,Hudson's Hope,1027,214.6585253241532
2022-G72179,G72179,138,42.55292098560012,1.3,2022-08-27,11.2875,18.717261904761905,57.41666666666666,59.113095238095234,15.458333333333334,7.560714285714286,0.0,0.2000000000000111,11.999999999999998,Tumbler Ridge,2422,47.68066843801692
2022-G81831,G81831,136,7.033195794668271,1.9,2022-08-22,20.7125,20.20416666666667,59.333333333333336,49.61309523809524,7.804166666666667,12.063690476190477,0.0,0.0,61.40000000000001,Hudson's Hope,1027,63.361609646644624
2022-V12209,V12209,977,9.35364840797228,3.1,2022-09-01,21.925,19.564285714285713,58.375,59.56547619047619,4.295833333333333,4.747023809523809,0.0,0.0,4.800000000000001,Hope,6796,32.431447448780744
2022-G72090,G72090,127,38.25478085395544,35.5,2022-08-26,17.143478260869564,17.70085403726708,65.73913043478261,69.51785714285714,8.826086956521738,5.100595238095238,0.0,0.20000000000000712,29.599999999999994,Tumbler Ridge,2422,12.746539285028977
2022-V11989,V11989,1339,8.92148158190592,68.8,2022-08-25,22.4625,24.389337474120087,63.708333333333336,53.88871635610765,3.6166666666666663,5.477950310559007,0.0,0.0,8.6,Lytton,222,33.22167785185293
2022-N41303,N41303,873,19.17041326703665,322.3,2022-08-12,21.35,19.857142857142858,55.583333333333336,53.69047619047619,6.166666666666667,6.755357142857142,1.2,1.800000000000009,6.000000000000007,Revelstoke,8590,18.070963497685582
2022-N41426,N41426,905,19.39790174188559,27.6,2022-08-11,20.8625,17.123809523809523,80.95833333333333,76.75595238095238,4.5875,4.135714285714285,3.0,33.79999999999998,53.0,Revelstoke,8590,66.10022963509132
2022-V50368,V50368,1349,29.0799818938464,258.6,2022-06-28,9.554166666666667,10.530952380952382,73.33333333333333,55.72619047619048,4.3,3.439880952380953,0.0,5.599999999999996,102.8,Campbell River,35949,92.20737932165063
2022-C22320,C22320,209,24.573012170017986,10.9,2022-08-23,19.423809523809524,21.58511904761904,71.9047619047619,53.89880952380952,4.780952380952381,6.041666666666666,0.0,0.2,13.0,Williams Lake,11381,54.66467233681569
2022-N41671,N41671,363,18.854784304195928,67.4,2022-08-19,22.166666666666668,20.707142857142856,65.20833333333333,60.529761904761905,5.216666666666667,5.795833333333333,0.0,0.0,41.399999999999984,Revelstoke,8590,18.01138250027042
2022-V11595,V11595,316,17.39930612044438,888.8,2022-08-17,22.641666666666666,20.69404761904762,54.458333333333336,56.98214285714285,3.6458333333333335,4.257142857142857,0.0,0.0,25.000000000000004,Lytton,222,32.08968056892365
2022-V12158,V12158,316,13.403842656604034,123.9,2022-08-30,21.675,19.526190476190475,55.458333333333336,62.660714285714285,3.5541666666666667,3.7559523809523805,0.0,0.0,18.6,Lytton,222,30.81592706017654
2022-N41641,N41641,363,23.51285608366895,149.0,2022-08-19,22.166666666666668,20.707142857142856,65.20833333333333,60.529761904761905,5.216666666666667,5.795833333333333,0.0,0.0,41.399999999999984,Revelstoke,8590,21.98536264647757
2022-N51675,N51675,387,6.094400740813351,1.0,2022-08-19,23.6,20.86428571428571,41.0,44.172619047619044,6.579166666666667,7.454166666666667,0.0,0.4,7.8,Nakusp,1709,44.43854633222545
